CustomerID,Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber
8031-OKFJSG-BPK,1,1,Male,36,15,Sales,No,2,No,28000.00,8.9,0.540764,1.951236,No,Unmarried,1,2,0,2,0,0,3,Own,Domestic,13700.00,24,No,No,Visa,12,19,7670.50,No,26,20.70,151.90,No,0.00,0.00,Yes,No,0.00,0.00,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,14,No,Yes,No,No,No
4220-QXGULJ-7FE,1,1,Male,49,18,Professional,Yes,1,No,42000.00,9,2.67624,1.10376,Yes,Unmarried,1,12,2,2,0,0,3,Own,Foreign,27100.00,20,Yes,Yes,AMEX,28,14,7654.80,Yes,57,33.30,680.55,No,0.00,0.00,Yes,Yes,78.95,4538.70,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,20,Yes,No,Yes,Yes,Yes
3277-CXQSSL-F9H,4,3,Male,46,17,Sales,No,6,No,65000.00,7.7,1.936935,3.068065,No,Unmarried,2,7,0,2,0,1,1,Own,Domestic,38400.00,25,Yes,Yes,Mast,15,5,1960.40,Yes,36,8.55,112.75,No,0.00,0.00,No,No,0.00,0.00,No,No,No,Yes,No,No,No,No,Yes,19,Yes,Yes,Yes,No,No
8408-UEGWLN-TI2,5,5,Male,36,19,Sales,No,1,No,27000.00,8.6,0.42957,1.89243,Yes,Married,2,4,3,0,1,1,2,Own,Foreign,15800.00,35,Yes,Yes,Disc,18,12,2731.30,Yes,62,66.60,1400.05,Yes,55.50,3316.75,Yes,Yes,41.20,2413.80,Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,19,Yes,No,Yes,No,Yes
4365-SGXXAO-7WU,1,2,Female,25,13,Agriculture,No,4,No,21000.00,2.8,0.456876,0.131124,No,Unmarried,1,1,1,0,0,1,1,Own,Foreign,11300.00,31,Yes,No,Mast,2,3,510.40,No,1,12.90,4.30,No,0.00,0.00,No,No,0.00,0.00,No,No,No,2,No,No,No,No,No,19,Yes,No,Yes,No,No
8126-XCYIGQ-7IY,3,3,Female,59,14,Sales,Yes,4,No,54000.00,12,1.38672,5.09328,No,Married,2,1,1,0,0,1,2,Own,Domestic,22600.00,28,No,Yes,Disc,10,6,1519.90,No,13,25.95,90.05,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,10,No,No,Yes,No,No
8221-NCSCCQ-3FQ,2,3,Female,21,16,Sales,No,0,No,23000.00,3.8,0.11799,0.75601,Yes,Married,4,2,2,0,0,0,2,Own,Domestic,15600.00,29,Yes,Yes,Mast,2,9,2682.30,Yes,5,13.80,19.15,No,0.00,0.00,Yes,No,0.00,0.00,No,Yes,No,Yes,No,No,No,Yes,No,14,Yes,No,No,No,No
2976-AVCYVA-BQ2,2,4,Male,63,15,Sales,No,1,No,22000.00,6.3,0.094248,1.291752,No,Married,3,6,1,2,0,1,2,Own,Domestic,9100.00,25,No,No,Visa,28,15,2125.80,No,52,62.40,976.70,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,No,Yes,No,15,Yes,No,No,No,Yes
0830-SUDIDV-04O,4,3,Male,78,7,Professional,No,15,Yes,10000.00,10,0.254,0.746,No,Married,2,2,2,0,0,0,5,Lease,Domestic,3800.00,22,No,No,Disc,23,13,2133.00,No,54,37.80,688.05,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,No,No,No,No,No,20,No,Yes,No,No,No
1808-MVSJCW-3WB,2,2,Female,20,15,Sales,No,0,No,23000.00,7.1,0.795271,0.837729,Yes,Unmarried,1,5,1,0,0,0,2,Own,Domestic,9900.00,28,No,Yes,Mast,2,5,1225.40,No,3,5.55,5.45,Yes,29.30,72.15,No,No,0.00,0.00,No,Yes,Yes,Yes,Yes,No,No,No,No,25,Yes,Yes,Yes,No,No
4239-LWZCTF-4C2,3,3,Female,57,11,Labor,Yes,23,No,44000.00,5,0.9174,1.2826,No,Married,2,7,0,2,0,1,2,Own,Foreign,23900.00,39,No,Yes,Mast,39,11,3308.80,Yes,72,184.50,4396.65,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,No,No,No,No,Yes,20,Yes,No,No,No,Yes
7688-LVMBGX-9OG,4,1,Male,43,9,Labor,No,19,No,113000.00,20.9,12.729563,10.887437,Yes,Unmarried,1,0,0,0,0,1,2,Own,Foreign,67900.00,15,Yes,Yes,AMEX,15,11,6068.70,Yes,30,19.95,179.70,No,0.00,0.00,No,No,0.00,0.00,No,No,No,Yes,No,Yes,Yes,Yes,No,26,Yes,No,Yes,No,No
7216-JLLMJJ-D2X,5,3,Male,72,14,Crafts,No,29,Yes,38000.00,8.9,1.494844,1.887156,No,Married,2,2,2,0,0,1,1,Own,Domestic,19700.00,29,No,Yes,Mast,35,11,3155.70,Yes,71,71.25,1775.55,Yes,47.10,3302.25,Yes,Yes,41.80,2933.50,Yes,No,No,4,Yes,No,Yes,No,No,25,Yes,Yes,No,No,Yes
7930-RHVBUB-KIL,2,1,Male,32,11,Professional,No,7,No,37000.00,18.9,3.132864,3.860136,Yes,Married,4,1,1,0,0,1,3,Own,Foreign,16300.00,22,No,Yes,Mast,14,13,4592.20,No,58,36.60,809.45,No,0.00,0.00,Yes,Yes,26.20,1491.00,No,Yes,No,No,Yes,Yes,Yes,Yes,No,26,Yes,No,Yes,No,Yes
5398-ATLUNF-N55,2,1,Female,24,18,Professional,No,0,No,15000.00,9.3,0.94581,0.44919,No,Unmarried,2,7,0,0,0,0,2,Own,Foreign,6500.00,31,No,Yes,Disc,2,9,1557.80,Yes,4,17.55,13.70,No,0.00,0.00,No,No,0.00,0.00,No,No,No,3,No,Yes,No,No,No,23,Yes,No,Yes,No,No
9773-CPEUBF-6D9,5,3,Female,78,10,Service,No,27,No,81000.00,6.5,1.374165,3.890835,No,Unmarried,1,10,0,1,0,1,3,Own,Foreign,43900.00,26,No,Yes,Mast,23,11,2665.90,Yes,52,47.85,835.70,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,No,Yes,Yes,No,19,No,No,No,No,No
0943-QMXLGU-4QA,3,3,Female,54,13,Service,No,23,No,136000.00,4.1,0.228616,5.347384,No,Unmarried,1,0,0,0,0,1,2,Own,Domestic,91100.00,21,Yes,Yes,Visa,22,6,2845.10,No,57,31.80,583.10,No,0.00,0.00,Yes,Yes,53.85,2972.90,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,28,No,Yes,No,Yes,Yes
3857-PXLQFQ-41C,2,1,Female,68,12,Agriculture,No,18,Yes,9000.00,4.9,0.253575,0.187425,No,Married,4,0,0,0,0,1,2,Lease,Domestic,3800.00,22,Yes,No,Mast,40,5,802.30,Yes,72,125.55,2778.30,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,Yes,Yes,No,17,No,No,No,No,Yes
4234-AABQRK-AAJ,4,2,Male,39,16,Labor,No,9,No,38000.00,16.1,3.585148,2.532852,Yes,Married,3,14,0,3,0,1,1,Own,Foreign,18000.00,23,No,No,AMEX,8,12,5417.00,No,19,34.95,207.30,Yes,25.60,437.75,No,No,0.00,0.00,No,No,No,4,No,No,No,No,Yes,21,Yes,Yes,Yes,No,No
0526-KRCZZQ-N00,4,3,Female,33,17,Labor,No,6,No,55000.00,16.9,5.37251,3.92249,No,Unmarried,3,5,0,0,0,1,1,Own,Domestic,24500.00,22,No,Yes,Disc,10,10,2058.80,No,21,24.45,165.95,Yes,39.75,822.05,No,Yes,28.40,532.00,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,No,22,Yes,Yes,Yes,Yes,No
9491-IHWAUT-OGG,2,1,Male,43,20,Professional,No,7,No,54000.00,19.3,1.177686,9.244314,No,Unmarried,1,0,0,0,0,0,4,Own,Foreign,22200.00,27,No,No,Disc,5,13,5810.00,Yes,10,10.65,42.05,Yes,29.15,260.80,No,No,0.00,0.00,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,17,Yes,Yes,Yes,No,No
5279-UMJEUC-L44,4,1,Male,67,19,Service,No,9,Yes,12000.00,19.5,0.3159,2.0241,Yes,Married,2,2,1,1,0,0,2,Own,Domestic,7300.00,26,No,Yes,Visa,4,4,638.30,No,13,27.90,143.75,Yes,29.25,358.35,No,No,0.00,0.00,No,No,No,2,No,No,Yes,No,No,35,Yes,Yes,Yes,No,No
6450-MFJLRE-BU5,3,3,Male,31,18,Sales,No,1,No,22000.00,12,0.87912,1.76088,No,Unmarried,1,11,0,0,0,1,2,Own,Domestic,10600.00,24,Yes,Yes,Visa,5,18,2038.10,Yes,20,18.60,120.15,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,Yes,Yes,No,11,No,Yes,Yes,No,No
3048-IRUJVP-I8H,5,5,Male,59,13,Professional,No,15,No,39000.00,6.4,1.158144,1.337856,No,Married,3,3,0,1,2,1,2,Own,Foreign,17900.00,28,No,No,Mast,39,16,3354.70,No,72,144.45,3418.00,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,No,Yes,Yes,Yes,No,21,No,Yes,No,Yes,Yes
4789-ZPLHEE-TX8,3,2,Male,29,17,Crafts,Yes,4,No,30000.00,20.9,1.82457,4.44543,Yes,Unmarried,1,2,2,0,0,0,3,Own,Domestic,15400.00,22,Yes,Yes,Disc,6,14,3000.40,Yes,13,21.90,87.35,No,0.00,0.00,No,No,0.00,0.00,No,No,No,2,Yes,Yes,No,Yes,No,18,Yes,Yes,No,No,No
9920-FTWPQS-L1R,4,2,Female,35,18,Professional,No,4,No,41000.00,14.2,0.675352,5.146648,No,Unmarried,1,1,1,0,0,1,0,-1,-1,-1000.00,25,No,No,Disc,2,7,2136.60,Yes,4,12.60,12.95,Yes,29.90,113.95,No,No,0.00,0.00,No,No,No,2,No,No,No,No,Yes,18,Yes,Yes,No,No,No
2342-UVJDDH-7YD,3,4,Female,50,10,Sales,No,8,No,31000.00,10.6,1.337402,1.948598,No,Married,4,8,1,1,0,1,1,Own,Foreign,14900.00,28,Yes,No,Visa,10,6,823.30,Yes,25,32.10,280.70,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,17,No,No,No,No,Yes
1081-CWMWYY-WQ6,2,2,Male,75,13,Sales,No,14,Yes,9000.00,20.7,0.35397,1.50903,No,Unmarried,1,1,0,0,1,0,3,Own,Foreign,5400.00,22,No,No,Visa,18,9,1692.50,No,53,44.70,760.80,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,No,No,No,No,0,No,No,No,No,No
4783-HWNFYV-6TH,2,4,Female,34,13,Agriculture,No,9,No,45000.00,18.3,1.89405,6.34095,No,Married,3,15,3,1,0,1,1,Lease,Foreign,17700.00,25,No,No,Visa,5,11,3288.60,Yes,29,12.45,146.20,No,0.00,0.00,No,No,0.00,0.00,No,No,No,3,No,No,Yes,No,No,20,Yes,Yes,No,No,No
0304-ULDWXL-WY1,3,4,Male,57,17,Labor,No,29,Yes,67000.00,6.3,1.245195,2.975805,No,Married,2,0,0,0,0,1,1,Own,Foreign,32800.00,24,No,Yes,AMEX,40,12,5293.40,No,72,148.65,3539.10,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,Yes,No,No,No,No,No,23,Yes,No,No,No,Yes
0676-QZBXPH-T87,3,3,Female,66,8,Labor,No,34,Yes,24000.00,2.4,0.464256,0.111744,No,Unmarried,1,,0,2,0,1,2,Own,Foreign,13000.00,34,No,Yes,Visa,37,13,3230.10,Yes,72,108.15,2555.40,No,0.00,0.00,Yes,No,0.00,0.00,No,No,Yes,No,Yes,Yes,Yes,Yes,No,26,No,Yes,No,No,Yes
8026-CYWMJI-1O2,5,2,Female,71,15,Sales,No,2,No,49000.00,6.9,1.338876,2.042124,No,Unmarried,1,0,0,0,0,1,4,Own,Domestic,29600.00,19,Yes,Yes,Disc,30,14,2238.50,Yes,66,55.80,1165.40,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,Yes,Yes,No,22,No,No,No,No,Yes
6438-PYHIPB-1TD,2,1,Male,47,12,Sales,No,1,No,24000.00,10.4,0.843648,1.652352,No,Unmarried,1,1,1,0,0,1,2,Lease,Domestic,13600.00,18,No,No,AMEX,15,11,2888.90,No,39,39.60,510.75,Yes,40.55,1628.45,Yes,No,0.00,0.00,Yes,No,Yes,3,No,Yes,Yes,Yes,Yes,16,Yes,Yes,Yes,No,Yes
6266-RLDNCR-J7Y,4,2,Female,69,14,Labor,Yes,32,Yes,83000.00,17.1,5.833323,8.359677,No,Unmarried,1,0,0,0,0,1,0,-1,-1,-1000.00,30,No,No,Visa,16,8,4466.10,No,41,32.85,464.85,Yes,31.20,1190.10,Yes,No,0.00,0.00,No,No,No,No,No,No,No,No,Yes,17,Yes,Yes,No,No,No
9647-NVQTYY-Q4L,3,2,Female,47,20,Service,No,14,No,48000.00,13.7,1.08504,5.49096,No,Unmarried,1,8,3,5,0,0,3,Own,Foreign,27100.00,23,Yes,Yes,Disc,19,4,636.20,No,52,44.10,730.25,No,0.00,0.00,No,No,0.00,0.00,Yes,No,No,No,No,No,No,No,No,14,No,No,No,No,No
6372-AYKPRL-Q4B,4,2,Male,43,16,Sales,No,0,No,81000.00,9.7,1.775682,6.081318,Yes,Unmarried,1,1,,0,0,0,2,Own,Domestic,45800.00,20,No,Yes,Visa,1,12,3150.60,No,3,9.15,7.20,No,0.00,0.00,Yes,Yes,29.45,59.30,No,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,14,Yes,Yes,Yes,Yes,No
6045-NANPEA-YAD,5,5,Male,33,19,Sales,No,1,No,102000.00,1.5,0.4743,1.0557,No,Married,2,0,0,0,0,1,1,Own,Foreign,44200.00,25,No,Yes,Disc,15,15,4535.40,Yes,49,34.95,575.50,Yes,47.45,2190.15,Yes,Yes,60.60,2986.65,Yes,Yes,Yes,3,Yes,Yes,No,Yes,Yes,18,Yes,Yes,Yes,Yes,Yes
6077-HDSBQL-V95,5,5,Female,18,13,Service,No,0,No,18000.00,14.7,0.592704,2.053296,Yes,Married,4,8,2,0,1,1,2,Own,Domestic,10600.00,34,No,Yes,Disc,0,7,1205.20,No,7,20.40,58.35,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,Yes,No,No,23,No,Yes,Yes,No,No
9228-SUMFJZ-HDT,1,4,Male,29,16,Service,No,3,No,55000.00,18.4,6.831,3.289,Yes,Married,7,6,0,0,0,1,2,Own,Foreign,20100.00,34,No,No,Disc,12,6,2286.30,No,19,20.25,121.00,No,0.00,0.00,No,No,0.00,0.00,Yes,No,No,No,No,No,Yes,No,No,13,No,No,Yes,No,No
5402-YTVDEJ-BTW,4,3,Male,18,11,Labor,No,1,No,15000.00,1.3,0.02574,0.16926,Yes,Married,4,7,1,0,0,0,5,Own,Domestic,8400.00,21,Yes,Yes,Disc,0,5,970.90,Yes,9,10.05,23.70,Yes,26.15,206.70,No,No,0.00,0.00,No,No,No,2,No,No,No,No,Yes,21,Yes,No,Yes,No,Yes
7964-PLQSST-U0V,2,4,Female,36,15,Sales,No,2,No,32000.00,15.9,1.09392,3.99408,Yes,Unmarried,1,0,0,0,0,1,3,Own,Domestic,16300.00,36,No,Yes,Visa,10,10,2631.40,Yes,21,26.10,197.85,No,0.00,0.00,No,No,0.00,0.00,No,No,No,3,No,No,No,No,Yes,25,Yes,Yes,No,No,No
6663-QJYWSZ-HBU,1,5,Female,29,12,Professional,No,3,No,39000.00,7.7,1.939938,1.063062,Yes,Unmarried,1,2,0,1,,,2,Own,Domestic,16800.00,31,No,No,Mast,5,15,4027.70,Yes,18,10.20,65.00,No,0.00,0.00,Yes,No,0.00,0.00,No,Yes,No,Yes,No,Yes,Yes,No,Yes,19,Yes,No,Yes,No,No
1142-NJMGGT-FIA,5,3,Male,77,9,Sales,No,12,Yes,19000.00,12,0.36708,1.91292,No,Married,2,0,0,0,,,1,Own,Domestic,9900.00,29,No,No,Mast,32,13,2611.00,No,64,82.80,1722.55,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,No,No,Yes,No,20,No,No,No,No,Yes
7723-RVLIHB-URK,1,4,Male,65,10,Sales,No,11,Yes,31000.00,7.5,1.481025,0.843975,No,Married,2,2,2,0,,,2,Lease,Domestic,19000.00,34,No,No,Disc,36,15,6879.60,No,65,69.90,1518.80,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,Yes,Yes,No,26,No,No,No,No,Yes
8253-WARNTP-5BT,1,1,Female,19,14,Sales,No,0,No,24000.00,6,0.3744,1.0656,No,Unmarried,2,1,0,1,,,1,Own,Domestic,7600.00,29,No,Yes,Mast,1,11,2411.50,Yes,15,42.45,234.55,No,0.00,0.00,No,No,0.00,0.00,Yes,No,No,Yes,No,Yes,No,No,No,15,Yes,Yes,Yes,Yes,Yes
6266-RPFUST-N4B,3,5,Female,54,19,Sales,No,6,No,59000.00,7.5,0.45135,3.97365,No,Married,3,,1,0,,,2,Own,Domestic,33500.00,34,No,Yes,Disc,22,6,2113.80,No,33,19.20,208.50,Yes,27.80,844.20,No,Yes,17.80,559.65,Yes,No,No,Yes,No,No,No,No,Yes,16,Yes,Yes,No,No,No
0236-BKUNTH-6VO,1,1,Female,55,11,Professional,Yes,13,No,133000.00,16,7.00112,14.27888,No,Married,2,0,0,0,,,1,Own,Foreign,59200.00,27,Yes,No,Mast,22,11,5748.70,Yes,47,24.00,397.70,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,No,No,No,No,26,No,No,No,No,Yes
1849-RKDGYX-5Y2,3,1,Female,60,17,Professional,No,7,No,85000.00,15.5,1.646875,11.528125,No,Unmarried,,0,0,0,,,3,Own,Domestic,44000.00,12,Yes,No,Mast,10,9,2673.70,Yes,36,26.10,290.05,Yes,37.85,1338.55,No,Yes,32.90,1147.60,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,21,Yes,Yes,Yes,No,No
7457-CZVQBP-9TG,3,4,Female,64,9,Service,No,33,No,184000.00,6.2,0.924048,10.483952,No,Unmarried,1,6,0,0,0,1,1,Own,Foreign,90500.00,32,No,No,Mast,27,9,2754.10,No,56,31.65,569.55,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,No,Yes,Yes,Yes,No,29,No,Yes,Yes,No,No
5463-AWTLNK-F25,2,3,Male,47,16,Sales,No,5,No,185000.00,8.9,2.716725,13.748275,No,Married,2,6,0,2,0,1,1,Own,Domestic,85400.00,23,No,Yes,Mast,4,13,5053.00,No,31,19.95,188.90,No,0.00,0.00,Yes,Yes,52.65,1535.90,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,22,Yes,Yes,No,No,Yes
9140-IFGCFI-VXB,5,4,Male,22,11,Professional,No,1,No,14000.00,3.7,0.122766,0.395234,No,Unmarried,1,2,2,0,0,1,3,Lease,Domestic,4200.00,26,No,Yes,Mast,1,0,0.00,Yes,1,11.40,3.80,No,0.00,0.00,No,No,0.00,0.00,No,No,No,Yes,No,No,No,No,No,0,Yes,Yes,Yes,No,Yes
5527-BIERFB-V0N,4,4,Male,56,15,Service,No,15,No,51000.00,9.2,0.591192,4.100808,No,Unmarried,1,1,1,0,,1,2,Own,Foreign,37700.00,23,No,Yes,Mast,38,9,2642.20,No,72,96.30,2453.10,Yes,31.35,2238.35,Yes,No,0.00,0.00,Yes,No,No,Yes,No,No,No,No,Yes,18,Yes,Yes,Yes,No,Yes
9842-OTUMVH-RW3,5,2,Male,63,19,Sales,No,6,No,45000.00,13.4,1.25424,4.77576,No,Married,,0,0,0,0,0,3,Own,Foreign,18300.00,25,No,No,Mast,20,13,5461.70,Yes,40,26.40,385.60,Yes,35.00,1361.15,Yes,No,0.00,0.00,Yes,No,No,4,No,No,No,Yes,Yes,18,Yes,No,No,No,No
2460-JWHVPE-ND3,1,1,Female,79,11,Labor,Yes,36,Yes,46000.00,7.7,0.733194,2.808806,No,Unmarried,1,0,0,0,0,0,1,Own,Foreign,21000.00,17,No,Yes,Mast,11,12,2418.20,Yes,32,16.80,202.95,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,21,No,No,No,No,No
2643-CDXNCN-93B,4,4,Female,29,12,Sales,No,2,No,21000.00,3,0.15876,0.47124,No,Unmarried,1,0,0,0,0,1,2,Own,Domestic,11500.00,28,No,Yes,Visa,3,11,6268.80,Yes,10,12.30,46.25,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,Yes,Yes,Yes,No,19,No,No,No,No,No
3012-WLEFBR-R17,2,2,Male,59,10,Crafts,No,34,No,90000.00,11.3,6.79356,3.37644,No,Unmarried,1,3,0,0,0,0,0,-1,-1,-1000.00,25,No,Yes,AMEX,28,20,7097.70,No,57,38.10,697.90,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,No,No,No,No,No,12,No,No,No,No,No
4684-VUFQOX-OAK,2,3,Male,40,17,Sales,No,2,No,39000.00,17.6,1.969968,4.894032,Yes,Married,2,2,0,2,0,0,4,Own,Foreign,17800.00,24,Yes,Yes,Mast,19,10,2769.80,Yes,50,39.75,645.55,Yes,25.60,1297.00,Yes,No,0.00,0.00,Yes,No,No,3,No,No,No,No,Yes,24,Yes,Yes,Yes,No,No
2678-CLOHMI-U3G,3,1,Male,63,14,Service,No,26,No,153000.00,9,3.82806,9.94194,No,Married,2,1,1,0,0,1,1,Own,Foreign,52500.00,19,No,Yes,AMEX,15,14,5931.90,No,34,20.55,245.00,No,0.00,0.00,Yes,Yes,47.75,1526.30,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,16,No,Yes,No,Yes,Yes
0949-WPIHSN-E2W,4,4,Male,45,19,Professional,No,4,No,31000.00,9.9,1.221462,1.847538,No,Unmarried,1,1,0,1,0,1,2,Own,Foreign,14300.00,34,No,Yes,Visa,10,5,1050.60,Yes,23,37.20,279.40,Yes,31.80,741.15,No,Yes,25.95,576.20,No,Yes,No,3,No,Yes,No,No,Yes,13,Yes,No,Yes,No,No
2649-LMSFFN-EVH,5,2,Male,53,16,Sales,Yes,6,No,35000.00,14.9,1.016925,4.198075,No,Unmarried,1,0,0,0,0,1,2,Own,Foreign,16600.00,23,Yes,Yes,Visa,8,7,1747.10,Yes,10,8.55,32.65,Yes,42.75,409.10,No,No,0.00,0.00,No,Yes,No,Yes,No,No,Yes,No,No,18,Yes,Yes,Yes,No,No
1988-LLGSJP-8A5,1,4,Male,61,13,Sales,No,6,No,42000.00,28.7,5.36403,6.68997,Yes,Unmarried,1,0,0,0,0,0,2,Own,Domestic,27500.00,42,No,Yes,Disc,3,7,2120.30,No,9,8.70,24.75,No,0.00,0.00,Yes,No,0.00,0.00,No,No,No,No,Yes,No,No,Yes,No,23,Yes,No,Yes,No,No
6841-JSSSYV-E8Q,1,1,Female,78,19,Service,No,34,Yes,23000.00,8.5,0.79373,1.16127,No,Unmarried,1,0,0,0,0,0,1,Lease,Foreign,11400.00,24,Yes,No,Visa,39,12,1691.40,No,70,113.40,2659.05,Yes,32.40,2313.65,Yes,No,0.00,0.00,Yes,No,No,4,No,No,No,No,Yes,25,Yes,Yes,Yes,No,Yes
2922-DNYEAH-PAX,2,3,Male,36,19,Sales,No,1,No,46000.00,9.3,1.90371,2.37429,No,Unmarried,2,2,1,1,0,1,7,Own,Domestic,18900.00,22,Yes,No,Mast,4,11,2354.70,Yes,12,8.85,37.70,No,0.00,0.00,Yes,Yes,23.50,246.55,No,Yes,Yes,3,Yes,Yes,Yes,Yes,Yes,20,Yes,Yes,Yes,No,No
0867-VOMUOP-05P,2,2,Female,64,14,Professional,No,14,No,68000.00,15.9,1.740732,9.071268,No,Unmarried,1,9,0,0,0,1,5,Own,Foreign,38800.00,39,Yes,Yes,Visa,26,8,1582.30,No,63,34.80,772.35,Yes,40.15,2485.60,Yes,No,0.00,0.00,Yes,Yes,Yes,4,Yes,No,Yes,Yes,Yes,27,Yes,Yes,Yes,Yes,Yes
2063-NKBVFX-PD0,5,1,Male,65,11,Service,No,30,No,102000.00,6.6,4.436388,2.295612,No,Married,2,2,2,0,0,0,0,-1,-1,-1000.00,16,No,No,Visa,35,9,3003.90,No,67,73.65,1597.25,No,0.00,0.00,Yes,No,0.00,0.00,No,Yes,No,Yes,Yes,No,No,No,No,24,Yes,No,Yes,No,Yes
8063-SFPOTJ-5EN,4,3,Male,26,21,Professional,Yes,0,No,34000.00,21.9,4.408032,3.037968,Yes,Unmarried,1,0,0,0,0,1,1,Own,Domestic,16100.00,23,Yes,Yes,Disc,8,14,3540.90,No,7,12.60,27.35,Yes,31.15,188.75,No,Yes,34.30,216.65,No,Yes,Yes,4,No,No,No,No,Yes,22,Yes,Yes,Yes,Yes,No
9405-TTUAHX-GC0,4,4,Female,24,15,Labor,No,2,No,26000.00,2.8,0.323232,0.404768,No,Married,4,2,0,2,0,1,3,Own,Foreign,12900.00,19,Yes,Yes,AMEX,6,11,4540.40,No,43,23.10,326.25,Yes,36.65,1644.60,Yes,No,0.00,0.00,Yes,Yes,No,3,No,No,No,No,Yes,23,Yes,Yes,Yes,No,No
8327-RBGUNG-MBN,2,4,Female,58,11,Professional,No,16,No,41000.00,6.9,0.19803,2.63097,No,Unmarried,1,0,0,0,0,1,2,Lease,Domestic,21100.00,24,No,No,Visa,38,10,4815.20,Yes,71,107.70,2464.10,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,No,Yes,Yes,Yes,Yes,No,20,Yes,Yes,No,No,Yes
6624-JYEJEC-28C,3,2,Female,28,17,Crafts,No,3,No,19000.00,5.6,0.591584,0.472416,Yes,Unmarried,1,0,0,0,0,0,1,Own,Foreign,9600.00,20,Yes,Yes,Visa,3,12,2808.70,Yes,7,12.00,29.65,No,0.00,0.00,No,No,0.00,0.00,No,No,No,No,No,No,No,No,No,0,No,No,No,No,No
6507-FJIIUT-R85,4,4,Female,69,13,Professional,No,15,No,100000.00,13.9,2.4603,11.4397,No,Married,2,0,0,0,0,1,5,Own,Foreign,61900.00,26,No,Yes,Visa,39,15,4956.70,Yes,72,134.10,3215.30,No,0.00,0.00,Yes,Yes,50.75,3474.90,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,20,No,No,No,Yes,Yes
4505-NPXUIA-TT7,5,3,Female,75,13,Sales,No,4,No,29000.00,13.8,2.033016,1.968984,No,Unmarried,1,1,1,0,0,0,3,Own,Domestic,13200.00,31,Yes,Yes,Visa,40,9,2431.90,No,72,132.75,3077.20,Yes,39.95,2955.35,Yes,No,0.00,0.00,Yes,No,No,2,No,No,No,No,Yes,22,Yes,Yes,No,No,Yes
0669-INIEKV-F3O,3,5,Female,58,13,Professional,No,20,No,113000.00,22.9,1.345604,24.531396,No,Married,2,9,2,0,0,1,4,Own,Domestic,57600.00,27,Yes,Yes,Disc,33,15,8576.10,Yes,60,98.70,2071.30,No,0.00,0.00,Yes,No,0.00,0.00,Yes,No,No,Yes,Yes,Yes,No,Yes,No,18,Yes,No,No,No,Yes
